vRoot,vBones#srfBind_Cn_Pelvis,vBones#srfBind_Cn_SpineA,vBones#srfBind_Cn_SpineB,vBones#srfBind_Cn_SpineC,vBones#srfBind_Cn_Neck,vBones#srfBind_Cn_Head,vBones#srfBind_Cn_Nose,vBones#srfBind_Lf_Ear,vBones#srfBind_Rt_Ear,vBones#srfBind_Lf_ArmA,vBones#srfBind_Lf_ArmB,vBones#srfBind_Lf_ArmC,vBones#srfBind_Lf_ArmD,vBones#Hand_L,vBones#srfBind_Rt_ArmA,vBones#srfBind_Rt_ArmB,vBones#srfBind_Rt_ArmC,vBones#srfBind_Rt_ArmD,vBones#Hand_R,vBones#srfBind_Lf_LegA,vBones#srfBind_Lf_LegB,vBones#srfBind_Lf_LegC,vBones#srfBind_Lf_LegD,vBones#srfBind_Lf_FootA,vBones#srfBind_Lf_FootB,vBones#srfBind_Rt_LegA,vBones#srfBind_Rt_LegB,vBones#srfBind_Rt_LegC,vBones#srfBind_Rt_LegD,vBones#srfBind_Rt_FootA,vBones#srfBind_Lf_FootB 1,vBones#srfBind_Lf_FootB 2,vBones#srfBind_Lf_FootB 3,aRoot,aBones#srfBind_Cn_Pelvis,aBones#srfBind_Cn_SpineA,aBones#srfBind_Cn_SpineB,aBones#srfBind_Cn_SpineC,aBones#srfBind_Cn_Neck,aBones#srfBind_Cn_Head,aBones#srfBind_Cn_Nose,aBones#srfBind_Lf_Ear,aBones#srfBind_Rt_Ear,aBones#srfBind_Lf_ArmA,aBones#srfBind_Lf_ArmB,aBones#srfBind_Lf_ArmC,aBones#srfBind_Lf_ArmD,aBones#Hand_L,aBones#srfBind_Rt_ArmA,aBones#srfBind_Rt_ArmB,aBones#srfBind_Rt_ArmC,aBones#srfBind_Rt_ArmD,aBones#Hand_R,aBones#srfBind_Lf_LegA,aBones#srfBind_Lf_LegB,aBones#srfBind_Lf_LegC,aBones#srfBind_Lf_LegD,aBones#srfBind_Lf_FootA,aBones#srfBind_Lf_FootB,aBones#srfBind_Rt_LegA,aBones#srfBind_Rt_LegB,aBones#srfBind_Rt_LegC,aBones#srfBind_Rt_LegD,aBones#srfBind_Rt_FootA,aBones#srfBind_Lf_FootB 1,aBones#srfBind_Lf_FootB 2,aBones#srfBind_Lf_FootB 3,p0Root,p0Bones#srfBind_Cn_Pelvis,p0Bones#srfBind_Cn_SpineA,p0Bones#srfBind_Cn_SpineB,p0Bones#srfBind_Cn_SpineC,p0Bones#srfBind_Cn_Neck,p0Bones#srfBind_Cn_Head,p0Bones#srfBind_Cn_Nose,p0Bones#srfBind_Lf_Ear,p0Bones#srfBind_Rt_Ear,p0Bones#srfBind_Lf_ArmA,p0Bones#srfBind_Lf_ArmB,p0Bones#srfBind_Lf_ArmC,p0Bones#srfBind_Lf_ArmD,p0Bones#Hand_L,p0Bones#srfBind_Rt_ArmA,p0Bones#srfBind_Rt_ArmB,p0Bones#srfBind_Rt_ArmC,p0Bones#srfBind_Rt_ArmD,p0Bones#Hand_R,p0Bones#srfBind_Lf_LegA,p0Bones#srfBind_Lf_LegB,p0Bones#srfBind_Lf_LegC,p0Bones#srfBind_Lf_LegD,p0Bones#srfBind_Lf_FootA,p0Bones#srfBind_Lf_FootB,p0Bones#srfBind_Rt_LegA,p0Bones#srfBind_Rt_LegB,p0Bones#srfBind_Rt_LegC,p0Bones#srfBind_Rt_LegD,p0Bones#srfBind_Rt_FootA,p0Bones#srfBind_Lf_FootB 1,p0Bones#srfBind_Lf_FootB 2,p0Bones#srfBind_Lf_FootB 3,pRoot,pBones#srfBind_Cn_Pelvis,pBones#srfBind_Cn_SpineA,pBones#srfBind_Cn_SpineB,pBones#srfBind_Cn_SpineC,pBones#srfBind_Cn_Neck,pBones#srfBind_Cn_Head,pBones#srfBind_Cn_Nose,pBones#srfBind_Lf_Ear,pBones#srfBind_Rt_Ear,pBones#srfBind_Lf_ArmA,pBones#srfBind_Lf_ArmB,pBones#srfBind_Lf_ArmC,pBones#srfBind_Lf_ArmD,pBones#Hand_L,pBones#srfBind_Rt_ArmA,pBones#srfBind_Rt_ArmB,pBones#srfBind_Rt_ArmC,pBones#srfBind_Rt_ArmD,pBones#Hand_R,pBones#srfBind_Lf_LegA,pBones#srfBind_Lf_LegB,pBones#srfBind_Lf_LegC,pBones#srfBind_Lf_LegD,pBones#srfBind_Lf_FootA,pBones#srfBind_Lf_FootB,pBones#srfBind_Rt_LegA,pBones#srfBind_Rt_LegB,pBones#srfBind_Rt_LegC,pBones#srfBind_Rt_LegD,pBones#srfBind_Rt_FootA,pBones#srfBind_Lf_FootB 1,pBones#srfBind_Lf_FootB 2,pBones#srfBind_Lf_FootB 3,wRoot,wBones#srfBind_Cn_Pelvis,wBones#srfBind_Cn_SpineA,wBones#srfBind_Cn_SpineB,wBones#srfBind_Cn_SpineC,wBones#srfBind_Cn_Neck,wBones#srfBind_Cn_Head,wBones#srfBind_Cn_Nose,wBones#srfBind_Lf_Ear,wBones#srfBind_Rt_Ear,wBones#srfBind_Lf_ArmA,wBones#srfBind_Lf_ArmB,wBones#srfBind_Lf_ArmC,wBones#srfBind_Lf_ArmD,wBones#Hand_L,wBones#srfBind_Rt_ArmA,wBones#srfBind_Rt_ArmB,wBones#srfBind_Rt_ArmC,wBones#srfBind_Rt_ArmD,wBones#Hand_R,wBones#srfBind_Lf_LegA,wBones#srfBind_Lf_LegB,wBones#srfBind_Lf_LegC,wBones#srfBind_Lf_LegD,wBones#srfBind_Lf_FootA,wBones#srfBind_Lf_FootB,wBones#srfBind_Rt_LegA,wBones#srfBind_Rt_LegB,wBones#srfBind_Rt_LegC,wBones#srfBind_Rt_LegD,wBones#srfBind_Rt_FootA,wBones#srfBind_Lf_FootB 1,wBones#srfBind_Lf_FootB 2,wBones#srfBind_Lf_FootB 3,pEndEff#Hand_L,pEndEff#Hand_R,pEndEff#srfBind_Lf_FootA,pEndEff#srfBind_Rt_FootA,wEndEff#Hand_L,wEndEff#Hand_R,wEndEff#srfBind_Lf_FootA,wEndEff#srfBind_Rt_FootA,p0,p
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0,0
